,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,team_2,team_3,team_4,team_5,team_6,team_7,team_8,team_9,team_10,team_11,team_12,no_of_style_change_1,no_of_style_change_2
484,0.8,3.94,973.7731092436975,1200,0,0.0,0,10.0,0.840533333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
485,0.6,20.79,1045.0,6960,88,0.0,0,58.0,0.800534483,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
486,0.8,22.52,1342.0,6780,50,0.0,0,56.5,0.800489676,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
487,0.75,4.08,973.7731092436975,1080,0,0.0,0,9.0,0.755555556,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
488,0.7,29.12,1340.0,6960,63,0.0,0,58.0,0.750593103,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
489,0.75,15.26,1429.0,3600,45,0.0,0,35.0,0.750283333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
490,0.8,4.3,973.7731092436975,1440,0,0.0,0,12.0,0.722638889,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
491,0.65,4.15,973.7731092436975,960,0,0.0,0,8.0,0.553333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
492,0.5,20.1,1413.0,5880,46,0.0,0,54.0,0.500567308,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
493,0.7,38.09,336.0,6240,0,0.0,0,52.0,0.467693269,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
494,0.35,18.79,511.0,1800,23,0.0,0,32.0,0.437995338,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
495,0.6,3.94,973.7731092436975,960,0,0.0,0,8.0,0.406354167,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
496,0.6,23.54,958.0,6600,0,0.0,0,55.0,0.285333333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
497,0.5,2.9,973.7731092436975,960,0,0.0,0,8.0,0.259375,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
498,0.8,22.52,1416.0,6840,113,0.0,0,57.0,1.000230409,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
499,0.8,4.3,974.0254237288135,1200,0,0.0,0,10.0,0.989,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,0.8,22.52,1287.0,6840,100,0.0,0,57.0,0.950185965,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
501,0.8,22.52,1444.0,6900,88,0.0,0,57.5,0.9008,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
502,0.8,22.52,1088.0,6720,88,0.0,0,56.0,0.900129762,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503,0.5,2.9,974.0254237288135,1200,0,0.0,0,10.0,0.899,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
504,0.65,4.15,974.0254237288135,960,0,0.0,0,8.0,0.877552083,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
505,0.6,2.9,974.0254237288135,960,0,0.0,0,8.0,0.864583333,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
506,0.8,3.94,974.0254237288135,1200,0,0.0,0,10.0,0.85695,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
507,0.75,3.94,974.0254237288135,1200,0,0.0,0,10.0,0.853666667,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0.75,22.94,1579.0,6960,81,0.0,0,58.0,0.850362069,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0.7,29.12,1170.0,6960,53,0.0,0,58.0,0.850170115,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
510,0.65,20.79,1015.0,7080,81,0.0,0,59.0,0.800473729,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
511,0.8,3.94,974.0254237288135,1200,0,0.0,0,10.0,0.773333333,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
512,0.75,15.26,1436.0,4200,45,0.0,0,35.0,0.750646667,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,0.75,4.08,974.0254237288135,1080,0,0.0,0,9.0,0.634666667,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
514,0.6,20.1,1601.0,4320,46,0.0,0,51.0,0.60059761,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
515,0.5,18.79,717.0,3960,23,0.0,0,33.0,0.500117677,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
516,0.8,3.94,974.0254237288135,960,0,0.0,0,8.0,0.4925,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517,0.65,23.54,830.0,6600,0,0.0,0,55.0,0.48792,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
518,0.8,22.52,1136.0,6960,113,0.0,0,58.0,1.000457471,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
519,0.8,22.52,1397.0,6840,113,0.0,0,57.0,1.000230409,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,0.8,3.94,1003.0192307692307,1200,0,0.0,0,10.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
521,0.8,3.94,1003.0192307692307,960,0,0.0,0,8.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
522,0.8,3.94,1003.0192307692307,1200,0,0.0,0,10.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523,0.8,3.94,1003.0192307692307,1200,0,0.0,0,10.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
524,0.75,3.94,1003.0192307692307,1800,0,0.0,0,15.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0.75,3.94,1003.0192307692307,240,0,0.0,0,2.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
526,0.75,4.08,1003.0192307692307,1080,0,0.0,0,9.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527,0.7,3.94,1003.0192307692307,240,0,0.0,0,2.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,0.7,3.94,1003.0192307692307,1200,0,0.0,0,10.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
529,0.65,3.94,1003.0192307692307,960,0,0.0,0,8.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
530,0.65,3.94,1003.0192307692307,600,0,0.0,0,5.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
531,0.6,3.94,1003.0192307692307,1200,0,0.0,0,10.0,0.971866667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
532,0.8,22.52,1116.0,6720,93,0.0,0,56.0,0.920236905,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,0.8,22.52,1432.0,6660,88,0.0,0,57.5,0.900537069,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
534,0.75,29.12,1082.0,6840,81,0.0,0,57.0,0.850610526,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
535,0.75,22.94,1502.0,6960,81,0.0,0,58.0,0.850362069,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,0.75,15.26,1209.0,4200,45,0.0,0,35.0,0.750646667,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
537,0.7,50.89,282.0,5880,56,0.0,0,59.0,0.656763743,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
538,0.65,20.1,1417.0,6480,49,0.0,0,54.0,0.650148148,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
539,0.6,18.79,799.0,3960,23,0.0,0,33.0,0.600710606,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
540,0.7,23.54,1109.0,6720,0,0.0,0,56.0,0.388830357,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
541,0.5,23.54,1144.0,6480,0,0.0,0,54.0,0.286984568,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
542,0.65,4.15,1016.198275862069,960,0,0.0,0,8.0,1.0115625,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
543,0.8,22.52,1396.0,6900,113,0.0,0,57.5,1.000671304,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,0.8,22.94,1582.0,3060,113,0.0,0,58.5,1.000402055,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0.75,3.94,1016.198275862069,2280,0,0.0,0,19.0,0.950438596,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0.8,22.52,1124.0,6840,100,0.0,0,57.0,0.950185965,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
547,0.8,3.94,1016.198275862069,1200,0,0.0,0,10.0,0.912766667,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,0.7,3.94,1016.198275862069,2160,0,0.0,0,18.0,0.892194444,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
549,0.8,3.94,1016.198275862069,1200,0,0.0,0,10.0,0.8865,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
550,0.8,22.52,1282.0,6720,75,0.0,0,56.0,0.850532143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
551,0.8,22.52,1472.0,7020,60,0.0,0,58.5,0.85011396,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552,0.8,4.3,1016.198275862069,1440,0,0.0,0,12.0,0.845069444,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
553,0.75,29.12,1282.0,6960,45,0.0,0,58.0,0.750593103,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
554,0.75,15.26,1276.0,1440,45,0.0,0,35.0,0.750450658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
555,0.75,4.08,1016.198275862069,1080,0,0.0,0,9.0,0.702666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
556,0.7,20.1,1192.0,6120,75,0.0,0,54.0,0.700508929,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
557,0.65,18.79,881.0,3960,26,0.0,0,33.0,0.651007071,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
558,0.6,24.26,1196.0,6600,0,0.0,0,55.0,0.466821212,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
559,0.7,24.26,1400.0,6720,0,0.0,0,56.0,0.411553571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
560,0.6,2.9,1016.198275862069,1200,0,0.0,0,10.0,0.314166667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
561,0.8,22.94,16882.0,7020,113,0.0,0,58.5,1.000602279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0.75,3.94,2156.310344827586,960,0,0.0,0,8.0,0.994270833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
563,0.8,22.52,21385.0,7020,88,0.0,0,58.5,0.900158405,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
564,0.8,22.52,21266.0,6840,70,0.0,0,57.0,0.90014152,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
565,0.8,22.52,21540.0,6720,88,0.0,0,56.0,0.900129762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
566,0.8,3.94,2156.310344827586,1200,0,0.0,0,10.0,0.85695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
567,0.8,4.3,2156.310344827586,1440,0,0.0,0,12.0,0.809236111,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568,0.8,15.26,12261.0,3600,63,0.0,0,35.0,0.800401961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
569,0.8,22.52,23122.0,5940,50,0.0,0,56.5,0.800393224,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
570,0.75,29.12,8992.0,6960,55,0.0,0,58.0,0.799963218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
571,0.75,4.08,2156.310344827586,1080,0,0.0,0,9.0,0.740444444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,0.7,20.55,9792.0,6480,60,0.0,0,54.0,0.700398148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
573,0.7,18.79,2984.0,3960,30,0.0,0,33.0,0.700354545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,0.65,4.15,2156.310344827586,960,0,0.0,0,8.0,0.561979167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
575,0.75,3.94,2156.310344827586,2280,0,0.0,0,19.0,0.504596491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0.5,30.1,839.0,6960,0,0.0,0,58.0,0.500801724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
577,0.7,24.26,2698.0,6720,0,0.0,0,56.0,0.295307738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
578,0.6,2.9,2156.310344827586,1200,0,0.0,0,10.0,0.280333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579,0.65,24.26,1435.0,6600,0,0.0,0,55.0,0.260978788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
580,0.8,3.94,1012.4830508474577,2400,0,0.0,0,20.0,1.001416667,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,0.8,22.52,1500.0,6900,113,0.0,0,57.5,1.000018551,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0.8,22.52,1188.0,6720,90,0.0,0,56.0,0.999995238,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
583,0.8,3.94,1012.4830508474577,1200,0,0.0,0,10.0,0.99485,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0.7,4.15,1012.4830508474577,960,0,0.0,0,8.0,0.976979167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585,0.8,22.52,1112.0,6840,100,0.0,0,57.0,0.950185965,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
586,0.8,22.52,1452.0,6960,100,0.0,0,58.0,0.949981609,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
587,0.75,3.94,1012.4830508474577,1320,0,0.0,0,11.0,0.919954545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
588,0.8,22.52,340.0,5460,63,0.0,0,56.5,0.800434622,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
589,0.8,15.26,1029.0,2040,50,0.0,0,35.0,0.800259023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
590,0.8,4.08,1012.4830508474577,1080,0,0.0,0,9.0,0.778222222,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
591,0.75,29.12,1070.0,6960,34,0.0,0,58.0,0.750593103,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592,0.7,25.31,946.0,5760,60,0.0,0,54.0,0.700513566,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
593,0.7,18.79,913.0,4020,30,0.0,0,33.5,0.700184577,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594,0.7,24.26,1363.0,6660,0,0.0,0,55.5,0.586465465,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
595,0.7,24.26,1639.0,6720,0,0.0,0,56.0,0.541517857,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
596,0.8,4.3,1012.4830508474577,1440,0,0.0,0,12.0,0.5375,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
597,0.7,2.9,1012.4830508474577,960,0,0.0,0,8.0,0.495416667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
598,0.6,30.1,415.0,6960,0,0.0,0,58.0,0.415172414,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
599,0.8,22.52,1263.0,6900,100,0.0,0,57.5,1.05028058,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
600,0.8,22.52,968.0,6840,113,0.0,0,57.0,1.000230409,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
601,0.8,22.52,1108.0,6720,113,0.0,0,56.0,0.999995238,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
602,0.8,3.94,973.7731092436975,2160,0,0.0,0,18.0,0.966759259,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
603,0.8,3.94,973.7731092436975,1200,0,0.0,0,10.0,0.929183333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0.7,4.15,973.7731092436975,3000,0,0.0,0,25.0,0.915766667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
605,0.8,22.52,1532.0,6900,88,0.0,0,57.5,0.900147246,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0.8,15.26,1094.0,4080,38,0.0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
607,0.8,22.52,1086.0,6960,50,0.0,0,58.0,0.799963218,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
608,0.7,3.94,973.7731092436975,960,0,0.0,0,8.0,0.779791667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
609,0.75,3.94,973.7731092436975,960,0,0.0,0,8.0,0.755166667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
610,0.7,18.79,941.0,3360,30,0.0,0,33.0,0.700710417,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
611,0.7,24.26,1471.0,6960,0,0.0,0,58.0,0.700612069,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
612,0.7,10.05,1042.0,6120,60,0.0,0,53.0,0.700278846,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
613,0.7,29.12,1248.0,6840,0,0.0,0,57.0,0.700135088,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
614,0.8,4.08,973.7731092436975,1080,0,0.0,0,9.0,0.687555556,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
615,0.65,30.1,326.0,5820,0,90.0,10,58.5,0.650834808,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
616,0.7,2.9,973.7731092436975,960,0,0.0,0,8.0,0.531666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
617,0.35,30.1,287.0,6060,23,150.0,15,55.5,0.350706422,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
618,0.8,22.52,1300.0,6780,113,0.0,0,56.5,1.000446018,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
619,0.8,22.52,1485.0,6900,113,0.0,0,57.5,1.000018551,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0.8,22.52,1039.0,6720,113,0.0,0,56.0,0.999995238,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
621,0.8,3.94,974.0254237288135,2640,0,0.0,0,22.0,0.999924242,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,0.8,22.52,1063.0,6840,100,0.0,0,57.0,0.950185965,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
623,0.7,2.9,974.0254237288135,960,0,0.0,0,8.0,0.9425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
624,0.8,4.08,974.0254237288135,1080,0,0.0,0,9.0,0.906666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
625,0.7,3.94,974.0254237288135,1200,0,0.0,0,10.0,0.8471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
626,0.8,3.94,974.0254237288135,1440,0,0.0,0,12.0,0.845458333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,0.8,15.26,1083.0,720,38,0.0,0,34.0,0.800612676,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
628,0.8,29.12,1069.0,6960,50,0.0,0,58.0,0.799963218,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
629,0.8,3.94,974.0254237288135,960,0,0.0,0,8.0,0.771583333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
630,0.75,10.05,668.0,2520,34,0.0,0,26.0,0.7504,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631,0.7,18.79,766.0,2760,30,0.0,0,33.0,0.700079032,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
632,0.7,30.1,557.0,6960,0,0.0,0,58.0,0.562212644,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
633,0.07,24.26,1608.0,6960,0,0.0,0,58.0,0.522844828,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
634,0.5,30.1,417.0,6360,23,0.0,0,53.0,0.500720126,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
635,0.7,24.26,1167.0,6840,0,0.0,0,57.0,0.496549708,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
636,0.8,3.94,1003.0192307692307,3000,0,0.0,0,25.0,1.050666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
637,0.8,22.52,1186.0,6900,113,0.0,0,58.0,1.000018551,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
638,0.8,22.52,1060.0,6840,100,0.0,0,57.0,0.950185965,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
639,0.8,22.52,1534.0,6780,88,0.0,0,57.0,0.900135693,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0.8,22.52,1142.0,6720,88,0.0,0,56.0,0.900129762,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
641,0.8,4.08,1003.0192307692307,1080,0,0.0,0,9.0,0.899111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
642,0.8,3.94,1003.0192307692307,1200,0,0.0,0,10.0,0.870083333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0.75,2.9,1003.0192307692307,960,0,0.0,0,8.0,0.845833333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
644,0.8,15.26,1021.0,4080,63,0.0,0,34.0,0.800401961,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
645,0.8,29.12,829.0,6960,50,0.0,0,58.0,0.799963218,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
